lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLSa8ee84ec,2019TL32021,TL,2025-02-10,3.41,46,Studi Lanjut,Politeknik Negeri Lampung,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS9399af4c,2022TL04076,TL,2026-01-01,3.86,50,Bekerja,ITS,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2eb51918,2022TS26212,TS,2026-01-01,3.02,57,Bekerja,Bank Indonesia,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8c81497d,2018MB17670,MB,2024-01-30,3.85,68,Bekerja,JICA Indonesia,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS218008a1,2021AR47342,AR,2025-12-20,3.43,53,Studi Lanjut,,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS001c1068,2016GD29382,GD,2021-01-31,3.82,44,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS88a61670,2020PWK46349,PWK,2024-05-06,2.96,63,Wirausaha,BRIN,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe2a66080,2020MB20154,MB,2024-10-19,3.66,45,Belum Bekerja,,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4c531418,2019FIS32175,FIS,2025-03-08,3.93,67,Bekerja,PT Telkom Indonesia,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc89f6998,2019TL32694,TL,2024-04-13,3.24,44,Bekerja,NUS Singapore,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS5e8cbcd4,2018TI44225,TI,2023-02-14,3.47,71,Belum Bekerja,Kyushu University,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSfa04a04f,2020TS43961,TS,2024-08-18,3.52,50,Bekerja,,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6e04fa6d,2017KIM21869,KIM,2022-12-05,3.79,57,Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd848c18a,2022TM37925,TM,2026-01-01,3.69,43,Bekerja,PT Astra International,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3a306658,2023FIS33595,FIS,2027-01-01,3.36,48,Studi Lanjut,,Tidak Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS59e5338a,2016TG17437,TG,2022-05-09,2.89,42,Bekerja,PT Astra International,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS708468cb,2019TE16574,TE,2025-11-03,3.88,55,Bekerja,Telkom University,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS40998532,2017PWK26978,PWK,2021-10-09,3.34,65,Studi Lanjut,PT PLN,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS322403f5,2017TK39396,TK,2023-03-20,3.3,72,Bekerja,,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbb2d2447,2022TP40376,TP,2026-01-01,3.82,53,Belum Bekerja,Google Indonesia,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS71ef7975,2023FIS48022,FIS,2027-01-01,3.6,50,Wirausaha,JICA Indonesia,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSbb514b52,2016AR26994,AR,2022-03-19,3.29,52,Studi Lanjut,,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe400429d,2022PWK25735,PWK,2026-01-01,2.85,58,Bekerja,NUS Singapore,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS0f866678,2020GL02332,GL,2025-01-29,3.16,69,Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS095d7d41,2016KIM40068,KIM,2020-09-14,3.42,58,Belum Bekerja,PT Pertamina,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb73bb74f,2019MB43202,MB,2025-04-10,3.52,52,Bekerja,IPB University,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS24ce45d1,2019TS32478,TS,2023-01-01,3.28,44,Bekerja,PT Astra International,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb8bb6a18,2016PWK10825,PWK,2021-04-03,3.77,64,Bekerja,Telkom University,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa812f85f,2021FIS07379,FIS,2025-06-29,3.62,53,Bekerja,Osaka University,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa5119e12,2016FT38567,FT,2020-04-20,3.3,44,Bekerja,UNDP Indonesia,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9b4f4b9e,2018FIS30345,FIS,2024-09-16,3.64,61,Studi Lanjut,PT Telkom Indonesia,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7b389184,2022MTK36836,MTK,2026-01-01,3.46,44,Bekerja,PT Telkom Indonesia,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS069f5ac8,2016FIS46302,FIS,2021-09-02,3.4,63,Bekerja,Bank Indonesia,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8e5aef80,2016FT12711,FT,2022-03-28,3.71,63,Bekerja,JICA Indonesia,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS53c694a0,2018KIM08894,KIM,2023-04-13,3.19,67,Belum Bekerja,,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS99cdf6ab,2018BIO38376,BIO,2023-05-20,3.04,66,Bekerja,UNDP Indonesia,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf3de7a08,2018SI41522,SI,2023-08-18,3.76,71,Wirausaha,IPB University,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSacc980d4,2018TE05673,TE,2024-10-05,3.14,49,Bekerja,BRIN,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS28f6326d,2016TM45927,TM,2022-11-25,2.89,42,Bekerja,Universitas Indonesia,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSaf5c8135,2023TS13662,TS,2027-01-01,3.21,43,Bekerja,BMKG,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9587d43d,2018SK10752,SK,2023-07-10,3.77,53,Bekerja,PT Pertamina,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb0a707f5,2021TE07209,TE,2025-10-07,2.8,64,Bekerja,Osaka University,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS62607e03,2019TP41714,TP,2024-10-02,2.82,50,Bekerja,PT Telkom Indonesia,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS9cfd5b41,2016SK39406,SK,2020-08-21,2.75,42,Bekerja,Universitas Indonesia,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS5a8bc18c,2022TE45250,TE,2026-01-01,3.07,72,Belum Bekerja,Universitas Lampung,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3de61da8,2018TE45139,TE,2024-10-07,3.52,59,Studi Lanjut,PT Telkom Indonesia,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1f480118,2018TG11374,TG,2022-11-10,3.91,45,Studi Lanjut,Google Indonesia,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS523973d2,2017KIM32518,KIM,2022-08-31,3.04,47,Wirausaha,NUS Singapore,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6e0e37ef,2022IF30102,IF,2026-01-01,3.06,68,Wirausaha,TU Delft,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS936629b1,2019IF49613,IF,2023-10-22,3.12,60,Studi Lanjut,BRIN,Tidak Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS5a5b1047,2017IF24219,IF,2023-08-16,3.33,52,Belum Bekerja,Telkom University,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLSbde516c3,2017GL27315,GL,2021-04-01,3.3,54,Bekerja,Telkom University,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSa7194e4b,2018GD04071,GD,2022-09-14,3.7,47,Bekerja,,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS276e94d4,2018TL02284,TL,2022-03-15,3.3,64,Bekerja,PT PLN,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe00764a1,2016MTK24040,MTK,2022-02-09,3.61,56,Belum Bekerja,Telkom University,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe50d475a,2021IF43216,IF,2025-08-27,2.98,55,Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSedd39aac,2019TK15008,TK,2025-09-05,3.61,47,Wirausaha,,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS118e87a3,2017TM27564,TM,2023-03-17,3.63,59,Bekerja,,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS75d38b1a,2020FT02110,FT,2025-09-08,3.58,51,Wirausaha,Huawei Indonesia,Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS5b63651b,2018MB31333,MB,2024-03-10,3.21,57,Bekerja,,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5f456bfd,2020KIM26318,KIM,2024-01-14,3.63,67,Bekerja,LIPI,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS04522d10,2021MB05388,MB,2025-10-05,3.64,56,Bekerja,NUS Singapore,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLSf17f5ce0,2023TE00973,TE,2027-01-01,2.79,59,Studi Lanjut,PT PLN,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS58e76f65,2021MB03701,MB,2025-06-18,3.23,57,Belum Bekerja,LIPI,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLSc2dff86a,2021PWK33881,PWK,2025-06-21,2.85,63,Studi Lanjut,,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLSeae1c0b1,2016TS16949,TS,2022-03-27,3.01,66,Wirausaha,,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS4f8a494a,2016IF18818,IF,2022-06-23,3.12,52,Bekerja,,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSc3e58e6f,2023TE35257,TE,2027-01-01,3.7,67,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSec36830e,2020AG10937,AG,2025-01-16,3.56,47,Bekerja,Universitas Lampung,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSb5e0d1aa,2021SI29604,SI,2025-05-31,3.78,49,Bekerja,NUS Singapore,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS48adf063,2020TL21561,TL,2025-06-30,3.57,62,Belum Bekerja,JICA Indonesia,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS37ade9d9,2019AR42805,AR,2023-04-12,3.35,46,Studi Lanjut,LIPI,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS11174ce0,2022TI17294,TI,2026-01-01,3.46,59,Bekerja,PT Bukit Asam,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS40e6ce4e,2021IF13369,IF,2025-02-05,3.57,65,Belum Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS215efa3f,2023SK06445,SK,2027-01-01,3.3,55,Studi Lanjut,PT Pertamina,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd74b8b10,2021TP07537,TP,2025-10-06,3.38,65,Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8ed19e34,2017TI41143,TI,2022-12-10,3.54,47,Bekerja,Huawei Indonesia,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS637c94db,2016TG07990,TG,2021-03-01,3.53,56,Belum Bekerja,TU Delft,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb8d2e3dc,2023BIO42598,BIO,2027-01-01,2.82,54,Bekerja,Unsri,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS171b4e7c,2016TE37242,TE,2022-09-28,3.64,64,Belum Bekerja,,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS060ce153,2022TK18634,TK,2026-01-01,3.93,61,Bekerja,,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe8891705,2022IF24095,IF,2026-01-01,2.95,68,Bekerja,Chulalongkorn University,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS021bae27,2020FT06050,FT,2024-01-12,2.88,69,Bekerja,,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLSe1cc9c63,2021KIM46329,KIM,2025-08-19,3.11,61,Belum Bekerja,,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS5be7d67b,2023BIO27242,BIO,2027-01-01,3.22,67,Bekerja,BRIN,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS29b06264,2017BIO19632,BIO,2022-07-09,3.28,47,Studi Lanjut,JICA Indonesia,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSec441477,2021AR49360,AR,2025-05-15,3.87,66,Belum Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLSe949183b,2017KIM45146,KIM,2023-07-25,3.63,67,Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSdaeac4d3,2023TL13833,TL,2027-01-01,3.85,42,Bekerja,Unila,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS3122545a,2018MB02124,MB,2023-07-24,3.25,65,Belum Bekerja,,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9622e324,2021AG22771,AG,2025-11-09,3.44,59,Belum Bekerja,UGM,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS76f9e425,2017TL05188,TL,2022-03-10,3.72,58,Belum Bekerja,ITB,Tidak Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4ec84f94,2022TP35406,TP,2026-01-01,3.14,53,Belum Bekerja,,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLSf651f981,2020AG44934,AG,2025-07-28,3.59,52,Studi Lanjut,Bank Indonesia,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS86be9356,2016FIS03001,FIS,2022-06-11,3.33,68,Wirausaha,Politeknik Negeri Lampung,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb9f60431,2021MTK11716,MTK,2025-04-17,3.18,59,Bekerja,Chulalongkorn University,Tidak Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS77146e5d,2020SI02341,SI,2025-07-25,3.56,47,Bekerja,ITS,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS3402ee1c,2021SI39969,SI,2025-10-07,3.95,55,Belum Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5459268e,2016BIO00170,BIO,2022-10-29,2.88,48,Bekerja,NUS Singapore,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS0a00a7bf,2019SI22499,SI,2023-08-10,2.8,44,Bekerja,ITB,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS477a5d40,2022AG03652,AG,2026-01-01,2.96,67,Bekerja,NUS Singapore,Tidak Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS4b8282c7,2022TLK01545,TLK,2026-01-01,3.68,54,Belum Bekerja,Unila,Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1faf175d,2021TS11464,TS,2025-07-05,3.45,61,Bekerja,BRIN,Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLSd9fe2cf5,2023AR18062,AR,2027-01-01,2.9,72,Belum Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSd37c74d9,2022PWK22428,PWK,2026-01-01,2.8,66,Belum Bekerja,Universitas Indonesia,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS37d06e63,2018GL49931,GL,2023-02-14,3.86,47,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe5290cce,2017TL40310,TL,2021-07-04,3.31,61,Belum Bekerja,,Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS0dcb6b76,2018PWK46141,PWK,2023-06-03,3.66,67,Bekerja,PT Bukit Asam,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS90f17869,2016MB35437,MB,2021-04-26,3.65,56,Bekerja,BPS Lampung,Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLS47e0b2e4,2020IF35572,IF,2025-05-11,3.09,63,Bekerja,,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS16facb1f,2022TLK18202,TLK,2026-01-01,2.84,44,Belum Bekerja,BRIN,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS02d215a0,2020TS35392,TS,2024-01-03,3.84,70,Belum Bekerja,,Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLS1426c526,2018SK04717,SK,2022-03-23,3.56,42,Bekerja,,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3753e572,2016TS07176,TS,2021-10-10,3.51,63,Bekerja,Universitas Indonesia,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS0e53ba5e,2018KIM18259,KIM,2022-03-25,3.24,66,Studi Lanjut,TU Delft,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS338ca1ce,2023SK10158,SK,2027-01-01,2.92,69,Bekerja,BPS Lampung,Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSfbbb82f1,2020GL05286,GL,2025-01-01,3.56,50,Bekerja,BMKG,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8766a0cf,2020TP20771,TP,2025-10-10,3.11,44,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS60bdf5fb,2020AG15356,AG,2024-06-04,3.12,62,Bekerja,BMKG,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS0a44b935,2022TS37959,TS,2026-01-01,3.6,55,Bekerja,,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSac718880,2023TS46045,TS,2027-01-01,3.03,43,Studi Lanjut,,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7affe120,2016IF03756,IF,2020-01-08,2.91,54,Belum Bekerja,Google Indonesia,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS252264be,2020TP01742,TP,2025-08-17,3.32,66,Belum Bekerja,,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS29223b3a,2016TP47286,TP,2020-12-02,3.91,67,Bekerja,PT PLN,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSb792cf2f,2019SI32194,SI,2023-01-27,3.63,70,Belum Bekerja,,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS3e17be96,2021TS32010,TS,2025-10-15,3.57,66,Bekerja,Osaka University,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9927732d,2020TE03932,TE,2025-01-07,3.46,56,Belum Bekerja,LIPI,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS0ebba1de,2016TS04182,TS,2021-10-22,3.35,65,Studi Lanjut,Universitas Indonesia,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8dddb8ab,2022GD10396,GD,2026-01-01,3.06,58,Bekerja,Toyota Motor Manufacturing,Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS73807c63,2021PWK31964,PWK,2025-10-18,3.29,52,Belum Bekerja,PT Pertamina,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLSb40e9ac6,2016BIO41167,BIO,2020-01-31,3.09,45,Belum Bekerja,PT Bukit Asam,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS4e78dff6,2018TM06041,TM,2023-06-05,2.86,66,Bekerja,JICA Indonesia,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS88169de7,2016FT08187,FT,2020-09-18,3.34,61,Bekerja,Universitas Indonesia,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSeb57202e,2023MTK31559,MTK,2027-01-01,2.8,66,Bekerja,Unila,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS8513a479,2022PWK04946,PWK,2026-01-01,3.19,58,Wirausaha,Universiti Malaya,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS591acb27,2016TL20583,TL,2021-07-21,3.02,64,Belum Bekerja,Kyushu University,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSde55cb17,2016TP09724,TP,2022-06-03,3.71,51,Belum Bekerja,BPS Lampung,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS7bef1b24,2019TM39070,TM,2024-05-11,3.63,67,Bekerja,,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLSd17565b1,2019TG41971,TG,2024-11-24,3.24,58,Bekerja,PT PLN,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLSac9ee51d,2020MB47429,MB,2025-10-01,3.62,46,Belum Bekerja,Toyota Motor Manufacturing,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLScf1e4040,2021PWK29466,PWK,2025-04-25,3.77,55,Bekerja,PT PLN,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLSae00760c,2022AG49221,AG,2026-01-01,3.62,53,Wirausaha,,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS62a1fe40,2022BIO05867,BIO,2026-01-01,3.94,55,Studi Lanjut,UGM,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS86a1a823,2021MB30770,MB,2025-02-17,3.16,61,Studi Lanjut,,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS31ba32aa,2016BIO40591,BIO,2022-11-15,2.86,44,Wirausaha,,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLSb599ca6d,2020BIO07482,BIO,2025-05-09,3.49,62,Belum Bekerja,Unila,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS958688d9,2019MTK35585,MTK,2025-07-17,3.06,51,Belum Bekerja,Unila,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS9b65b23e,2019KIM41080,KIM,2024-08-31,3.95,60,Bekerja,Universitas Indonesia,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS94f4fb76,2021IF11148,IF,2025-05-31,3.78,47,Bekerja,NUS Singapore,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3458666e,2017TP30981,TP,2022-05-24,3.91,59,Bekerja,Kyushu University,Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSdb0a1dd5,2018AR09979,AR,2023-11-30,3.11,42,Bekerja,Universitas Indonesia,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe6d300b2,2020GL23849,GL,2024-10-07,3.55,56,Bekerja,,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbdb7a6d3,2023TM01984,TM,2027-01-01,3.45,45,Bekerja,Telkom University,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSb2231dce,2018TM02391,TM,2023-01-11,3.21,49,Bekerja,PT Bukit Asam,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS21697345,2016TI23259,TI,2021-09-15,3.34,43,Studi Lanjut,BRIN,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb5760b49,2022KIM35758,KIM,2026-01-01,3.09,60,Wirausaha,Universitas Indonesia,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2aa8461b,2018TE19575,TE,2023-01-28,3.62,69,Bekerja,,Tidak Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS11aab292,2022TG35722,TG,2026-01-01,2.81,72,Bekerja,Universitas Lampung,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS4e9837e4,2019TK36041,TK,2025-10-31,3.92,62,Bekerja,,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS004089a6,2020IF32836,IF,2025-12-21,3.14,57,Studi Lanjut,,Tidak Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLSe45a3aeb,2020FT39822,FT,2025-04-21,3.61,51,Belum Bekerja,PT Telkom Indonesia,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS67d99bde,2018TG20070,TG,2023-09-15,3.22,57,Bekerja,,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS696046bf,2023GD06334,GD,2027-01-01,2.86,61,Belum Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSadf02a22,2022TI29128,TI,2026-01-01,3.62,53,Studi Lanjut,BPS Lampung,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS30427e05,2016BIO37427,BIO,2021-09-15,3.84,43,Wirausaha,World Bank Jakarta,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf022048e,2018AG03255,AG,2023-10-01,3.23,57,Studi Lanjut,,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS943caca8,2017TG14398,TG,2022-01-08,3.42,45,Wirausaha,PT Telkom Indonesia,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS243dea77,2020IF47584,IF,2024-04-15,3.92,49,Bekerja,Universitas Indonesia,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS448535d3,2017AR48142,AR,2023-12-02,3.11,59,Bekerja,TU Delft,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS4952aafb,2019TK12690,TK,2024-09-07,3.62,58,Wirausaha,LIPI,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
