kegiatan_id,dosen_id,jenis_kegiatan,nama_institusi,tanggal_mulai,tanggal_selesai,tahun,ingested_at
KGT2335de79,0898718480,Pembina_Prestasi,NUS Singapore,2023-01-28,2024-01-22,2023,2026-05-17T15:02:44+07:00
KGTd9dfe1fa,0898718480,Praktisi_Industri,Politeknik Negeri Lampung,2020-06-15,2020-12-02,2020,2026-05-17T15:02:44+07:00
KGT30b2f9d1,0898718480,Tridarma_PT_Lain,Telkom University,2024-06-20,2025-01-31,2024,2026-05-17T15:02:44+07:00
KGTa957eb57,0450089481,Tridarma_PT_Lain,Huawei Indonesia,2023-06-21,2024-01-31,2023,2026-05-17T15:02:44+07:00
KGT0cabe429,0294728482,QS100,BPS Lampung,2021-01-17,2021-03-03,2021,2026-05-17T15:02:44+07:00
KGT7aefbb93,0294728482,Tridarma_PT_Lain,Unsri,2020-01-07,2020-04-20,2020,2026-05-17T15:02:44+07:00
KGT9b8aa70f,0486340483,QS100,PT Bukit Asam,2025-06-06,2026-03-31,2025,2026-05-17T15:02:44+07:00
KGT84144ba4,0486340483,Tridarma_PT_Lain,Universitas Lampung,2024-03-22,2024-11-29,2024,2026-05-17T15:02:44+07:00
KGT3c624eca,0207142484,Tridarma_PT_Lain,Universitas Lampung,2025-06-25,2025-09-29,2025,2026-05-17T15:02:44+07:00
KGTcdbba43e,0201717486,QS100,IPB University,2022-02-09,2022-05-11,2022,2026-05-17T15:02:44+07:00
KGTf66bf635,0201717486,Pembina_Prestasi,Universitas Indonesia,2024-05-05,2025-04-21,2024,2026-05-17T15:02:44+07:00
KGTba4948ce,0952685487,Pembina_Prestasi,IPB University,2022-05-03,2022-06-20,2022,2026-05-17T15:02:44+07:00
KGTb96ef9a9,0952685487,Tridarma_PT_Lain,Universitas Lampung,2024-06-16,2024-08-26,2024,2026-05-17T15:02:44+07:00
KGT3cfe6405,0952685487,Tridarma_PT_Lain,Bank Indonesia,2022-01-02,2022-06-05,2022,2026-05-17T15:02:44+07:00
KGT1e123733,0520473488,Pembina_Prestasi,UNDP Indonesia,2022-01-24,2022-11-21,2022,2026-05-17T15:02:44+07:00
KGTba9ef5fd,0520473488,QS100,PT Pertamina,2024-01-11,2024-08-19,2024,2026-05-17T15:02:44+07:00
KGTbdfddbf0,0520473488,QS100,Unila,2024-01-01,2024-12-25,2024,2026-05-17T15:02:44+07:00
KGT6127c338,0981109489,Pembina_Prestasi,TU Delft,2022-02-10,2022-09-02,2022,2026-05-17T15:02:44+07:00
KGT5400b5e2,0981109489,Tridarma_PT_Lain,BRIN,2021-02-27,2022-01-29,2021,2026-05-17T15:02:44+07:00
KGTb4a060d8,0981109489,QS100,PT PLN,2022-01-18,2022-04-02,2022,2026-05-17T15:02:44+07:00
KGT59cddd34,0981109489,Praktisi_Industri,Toyota Motor Manufacturing,2021-06-07,2022-05-25,2021,2026-05-17T15:02:44+07:00
KGT10aab0a5,0981109489,QS100,TU Delft,2023-04-18,2024-02-27,2023,2026-05-17T15:02:44+07:00
KGTf5366caa,0981109489,Praktisi_Industri,BMKG,2025-03-08,2025-12-30,2025,2026-05-17T15:02:44+07:00
KGT85c6dab6,0981109489,Tridarma_PT_Lain,UGM,2020-02-09,2020-10-28,2020,2026-05-17T15:02:44+07:00
KGT8d8186b1,0473642490,Pembina_Prestasi,World Bank Jakarta,2021-04-10,2021-06-17,2021,2026-05-17T15:02:44+07:00
KGT62174fdb,0446931491,QS100,PT PLN,2024-06-25,2025-03-05,2024,2026-05-17T15:02:44+07:00
KGT9e89ed90,0446931491,Pembina_Prestasi,Toyota Motor Manufacturing,2025-03-02,2025-07-01,2025,2026-05-17T15:02:44+07:00
KGTe51ae560,0446931491,Pembina_Prestasi,Universitas Indonesia,2023-05-12,2024-01-10,2023,2026-05-17T15:02:44+07:00
KGT4714ec17,0303665492,Tridarma_PT_Lain,Unila,2022-05-27,2023-01-20,2022,2026-05-17T15:02:44+07:00
KGTa4c910af,0204268493,Pembina_Prestasi,Huawei Indonesia,2025-06-27,2025-09-09,2025,2026-05-17T15:02:44+07:00
KGTd437dd3d,0204268493,Praktisi_Industri,Telkom University,2021-05-05,2022-03-24,2021,2026-05-17T15:02:44+07:00
KGT79c27698,0820826494,QS100,Unsri,2020-01-13,2020-10-16,2020,2026-05-17T15:02:44+07:00
KGT183f7910,0820826494,QS100,Universitas Lampung,2024-06-01,2024-07-30,2024,2026-05-17T15:02:44+07:00
KGT9bfadb70,0820826494,QS100,UGM,2024-01-28,2024-11-06,2024,2026-05-17T15:02:44+07:00
KGTca81dcdd,0774329495,Tridarma_PT_Lain,ITB,2025-06-24,2026-04-12,2025,2026-05-17T15:02:44+07:00
KGT5e22bd9c,0774329495,Pembina_Prestasi,Chulalongkorn University,2021-01-30,2021-12-01,2021,2026-05-17T15:02:44+07:00
KGT7bac6b1b,0774329495,Tridarma_PT_Lain,Google Indonesia,2022-03-07,2022-04-28,2022,2026-05-17T15:02:44+07:00
KGT6081f9fd,0991804496,Tridarma_PT_Lain,LIPI,2025-01-28,2025-03-31,2025,2026-05-17T15:02:44+07:00
KGT3e215bbc,0991804496,Tridarma_PT_Lain,Google Indonesia,2020-04-13,2020-05-19,2020,2026-05-17T15:02:44+07:00
KGT967ebdf2,0264673497,QS100,ITS,2022-02-07,2022-12-17,2022,2026-05-17T15:02:44+07:00
KGT441937bf,0264673497,Tridarma_PT_Lain,PT Astra International,2023-02-16,2023-10-06,2023,2026-05-17T15:02:44+07:00
KGT1ed73ac8,0797349498,Pembina_Prestasi,Unila,2022-05-18,2023-03-31,2022,2026-05-17T15:02:44+07:00
KGT1fab4d51,0797349498,QS100,Google Indonesia,2021-02-02,2021-03-22,2021,2026-05-17T15:02:44+07:00
KGT264ad651,0938164499,Pembina_Prestasi,Huawei Indonesia,2022-02-04,2023-01-11,2022,2026-05-17T15:02:44+07:00
KGT43d29973,0938164499,Praktisi_Industri,TU Delft,2024-06-12,2024-11-18,2024,2026-05-17T15:02:44+07:00
KGT2538e447,0750446500,QS100,Universitas Indonesia,2021-01-19,2021-04-08,2021,2026-05-17T15:02:44+07:00
KGTe8232c71,0750446500,Tridarma_PT_Lain,PT Telkom Indonesia,2022-05-27,2022-10-02,2022,2026-05-17T15:02:44+07:00
KGT166ee921,0997546501,Tridarma_PT_Lain,Politeknik Negeri Lampung,2023-04-06,2023-05-23,2023,2026-05-17T15:02:44+07:00
KGT26ecf34d,0997546501,Pembina_Prestasi,Universitas Indonesia,2025-05-15,2025-06-20,2025,2026-05-17T15:02:44+07:00
KGT76355d09,0997546501,Pembina_Prestasi,Universiti Malaya,2022-05-17,2022-09-03,2022,2026-05-17T15:02:44+07:00
KGTd88ad0d1,0997546501,Pembina_Prestasi,World Bank Jakarta,2021-04-20,2021-12-07,2021,2026-05-17T15:02:44+07:00
KGT25d4008e,0506519502,Praktisi_Industri,ITS,2021-02-04,2021-12-26,2021,2026-05-17T15:02:44+07:00
KGTb552860f,0506519502,Praktisi_Industri,Chulalongkorn University,2020-05-22,2021-05-20,2020,2026-05-17T15:02:44+07:00
KGT60121a58,0506519502,Praktisi_Industri,PT Bukit Asam,2024-01-18,2024-11-01,2024,2026-05-17T15:02:44+07:00
KGT016921e8,0895284503,Tridarma_PT_Lain,UGM,2021-01-11,2021-09-10,2021,2026-05-17T15:02:44+07:00
KGT21f7275a,0895284503,QS100,NUS Singapore,2023-02-26,2023-08-27,2023,2026-05-17T15:02:44+07:00
KGT9996a77e,0895284503,Pembina_Prestasi,Kyushu University,2020-06-15,2020-08-29,2020,2026-05-17T15:02:44+07:00
KGT9ed6a19d,0457498504,Praktisi_Industri,PT Bukit Asam,2024-01-21,2024-10-23,2024,2026-05-17T15:02:44+07:00
KGT54b4d97f,0457498504,Praktisi_Industri,BRIN,2025-06-03,2025-12-11,2025,2026-05-17T15:02:44+07:00
KGTdf7c01e0,0284696506,QS100,Bank Indonesia,2024-05-06,2025-03-09,2024,2026-05-17T15:02:44+07:00
KGT1f1b5280,0284696506,Tridarma_PT_Lain,PT Telkom Indonesia,2024-03-16,2024-04-23,2024,2026-05-17T15:02:44+07:00
KGT20b1198e,0284696506,QS100,Telkom University,2023-04-04,2024-03-14,2023,2026-05-17T15:02:44+07:00
KGT4ea9d4e7,0284696506,QS100,NUS Singapore,2024-03-27,2024-07-25,2024,2026-05-17T15:02:44+07:00
KGT98935342,0339704507,Tridarma_PT_Lain,ITS,2021-06-13,2021-09-28,2021,2026-05-17T15:02:44+07:00
KGT35eeed54,0339704507,Pembina_Prestasi,Osaka University,2024-01-19,2024-07-24,2024,2026-05-17T15:02:44+07:00
KGT3fe1abe5,0339704507,Tridarma_PT_Lain,BPS Lampung,2024-04-28,2024-08-26,2024,2026-05-17T15:02:44+07:00
KGT26d87e3a,0339704507,QS100,Universitas Indonesia,2020-05-18,2020-09-23,2020,2026-05-17T15:02:44+07:00
KGTba428848,0225824508,Pembina_Prestasi,PT PLN,2020-05-26,2021-02-12,2020,2026-05-17T15:02:44+07:00
KGT62a8ab7f,0225824508,Tridarma_PT_Lain,PT Telkom Indonesia,2024-02-24,2024-08-24,2024,2026-05-17T15:02:44+07:00
KGTf0c36244,0225824508,Tridarma_PT_Lain,Unila,2021-04-17,2022-03-05,2021,2026-05-17T15:02:44+07:00
KGT4274c51d,0302776509,Praktisi_Industri,BRIN,2023-06-07,2024-05-30,2023,2026-05-17T15:02:44+07:00
KGT8ee44c1b,0302776509,QS100,JICA Indonesia,2021-03-30,2021-08-10,2021,2026-05-17T15:02:44+07:00
KGTfd7b2fe6,0877339510,QS100,Universitas Indonesia,2021-01-28,2021-11-19,2021,2026-05-17T15:02:44+07:00
KGT83b84465,0877339510,Pembina_Prestasi,Osaka University,2022-05-09,2023-05-09,2022,2026-05-17T15:02:44+07:00
KGTb8c3306b,0877339510,Praktisi_Industri,PT Pertamina,2023-06-07,2024-03-13,2023,2026-05-17T15:02:44+07:00
KGT665643c2,0877339510,Pembina_Prestasi,PT Astra International,2024-05-03,2024-12-14,2024,2026-05-17T15:02:44+07:00
KGTb35f89f0,0313983511,Praktisi_Industri,IPB University,2021-01-19,2021-11-18,2021,2026-05-17T15:02:44+07:00
KGTdefc5cfa,0313983511,Pembina_Prestasi,PT Astra International,2023-01-29,2023-06-02,2023,2026-05-17T15:02:44+07:00
KGT485fb380,0313983511,Praktisi_Industri,Politeknik Negeri Lampung,2025-04-05,2025-05-10,2025,2026-05-17T15:02:44+07:00
KGT8cfaaf2e,0313983511,Tridarma_PT_Lain,Universiti Malaya,2021-06-25,2021-12-10,2021,2026-05-17T15:02:44+07:00
KGTf818b824,0313983511,Tridarma_PT_Lain,NUS Singapore,2024-01-15,2025-01-01,2024,2026-05-17T15:02:44+07:00
KGT31f9ae89,0313983511,Praktisi_Industri,Kyushu University,2022-04-27,2022-08-28,2022,2026-05-17T15:02:44+07:00
KGT3a9984fb,0313983511,QS100,PT Bukit Asam,2023-05-27,2023-10-30,2023,2026-05-17T15:02:44+07:00
KGTab9c9712,0899268512,Praktisi_Industri,Universiti Malaya,2022-01-11,2022-04-29,2022,2026-05-17T15:02:44+07:00
KGTcf095220,0899268512,Pembina_Prestasi,UNDP Indonesia,2022-03-08,2022-05-30,2022,2026-05-17T15:02:44+07:00
KGTe4634c2f,0711883513,Tridarma_PT_Lain,ITS,2024-01-15,2024-07-29,2024,2026-05-17T15:02:44+07:00
KGTc7527722,0134245514,Praktisi_Industri,Osaka University,2024-05-23,2025-03-19,2024,2026-05-17T15:02:44+07:00
KGTf038171a,0776509515,Praktisi_Industri,Universiti Malaya,2022-03-10,2022-12-26,2022,2026-05-17T15:02:44+07:00
KGT5f6b2239,0776509515,QS100,Universitas Lampung,2023-05-08,2024-03-21,2023,2026-05-17T15:02:44+07:00
KGT7fc1aedb,0112627516,QS100,Politeknik Negeri Lampung,2020-03-02,2020-11-28,2020,2026-05-17T15:02:44+07:00
KGT39b8782c,0112627516,Praktisi_Industri,BMKG,2023-04-09,2023-07-31,2023,2026-05-17T15:02:44+07:00
KGTb8e02fec,0112627516,Praktisi_Industri,JICA Indonesia,2020-03-09,2020-12-16,2020,2026-05-17T15:02:44+07:00
KGTc8e8a757,0112627516,QS100,IPB University,2025-05-03,2026-03-09,2025,2026-05-17T15:02:44+07:00
KGTd2009047,0112627516,QS100,JICA Indonesia,2021-04-06,2022-03-10,2021,2026-05-17T15:02:44+07:00
KGT6e466421,0581633517,Praktisi_Industri,BMKG,2025-01-14,2025-05-20,2025,2026-05-17T15:02:44+07:00
KGT722f3640,0581633517,Tridarma_PT_Lain,Universitas Lampung,2024-01-20,2024-11-04,2024,2026-05-17T15:02:44+07:00
KGTd297af40,0581633517,Pembina_Prestasi,PT Bukit Asam,2021-06-30,2021-11-25,2021,2026-05-17T15:02:44+07:00
KGTab061f56,0581633517,Pembina_Prestasi,NUS Singapore,2023-04-09,2024-01-07,2023,2026-05-17T15:02:44+07:00
KGT052bd35b,0255889518,QS100,World Bank Jakarta,2024-06-14,2024-07-24,2024,2026-05-17T15:02:44+07:00
KGTaeaee926,0255889518,Pembina_Prestasi,Politeknik Negeri Lampung,2024-02-03,2025-01-26,2024,2026-05-17T15:02:44+07:00
KGT508885ab,0414121519,Praktisi_Industri,PT Bukit Asam,2025-05-09,2026-03-24,2025,2026-05-17T15:02:44+07:00
KGT9d2d96e3,0414121519,Tridarma_PT_Lain,PT Astra International,2022-06-01,2022-07-22,2022,2026-05-17T15:02:44+07:00
KGTae05b8df,0414121519,Pembina_Prestasi,Bank Indonesia,2021-01-22,2021-11-04,2021,2026-05-17T15:02:44+07:00
KGT5c4226bd,0414121519,Pembina_Prestasi,Google Indonesia,2020-03-04,2021-02-01,2020,2026-05-17T15:02:44+07:00
KGT6190b2df,0414121519,Pembina_Prestasi,World Bank Jakarta,2023-06-05,2024-03-01,2023,2026-05-17T15:02:44+07:00
KGT15d70c32,0638864520,Pembina_Prestasi,BPS Lampung,2024-04-16,2024-12-12,2024,2026-05-17T15:02:44+07:00
KGT6bdad0c5,0638864520,Praktisi_Industri,BMKG,2022-05-03,2023-04-07,2022,2026-05-17T15:02:44+07:00
KGT5a294e23,0638864520,Pembina_Prestasi,Toyota Motor Manufacturing,2021-02-27,2021-11-19,2021,2026-05-17T15:02:44+07:00
KGTca0ae693,0638864520,Pembina_Prestasi,Toyota Motor Manufacturing,2024-03-11,2024-09-06,2024,2026-05-17T15:02:44+07:00
KGTd87fd8b6,0293185521,Pembina_Prestasi,UNDP Indonesia,2024-02-08,2024-06-22,2024,2026-05-17T15:02:44+07:00
KGTba60d697,0202917522,Praktisi_Industri,BPS Lampung,2022-05-14,2022-07-24,2022,2026-05-17T15:02:44+07:00
KGTd6f9c3ba,0202917522,Pembina_Prestasi,Universitas Lampung,2024-01-14,2024-07-14,2024,2026-05-17T15:02:44+07:00
KGTd21c7b02,0713275523,Praktisi_Industri,World Bank Jakarta,2020-01-13,2020-05-18,2020,2026-05-17T15:02:44+07:00
KGTe8c5df33,0713275523,Praktisi_Industri,Google Indonesia,2022-01-06,2022-08-06,2022,2026-05-17T15:02:44+07:00
KGT5aaa9d19,0740910524,Praktisi_Industri,PT Bukit Asam,2024-05-04,2024-06-05,2024,2026-05-17T15:02:44+07:00
KGT163cec63,0740910524,QS100,PT PLN,2020-04-14,2021-01-27,2020,2026-05-17T15:02:44+07:00
KGTfb3b75d8,0740910524,QS100,UGM,2023-02-16,2024-01-01,2023,2026-05-17T15:02:44+07:00
KGT06a73dba,0740910524,QS100,Huawei Indonesia,2022-01-21,2022-09-27,2022,2026-05-17T15:02:44+07:00
KGT32507e09,0740910524,QS100,UGM,2021-01-29,2021-11-02,2021,2026-05-17T15:02:44+07:00
KGT1da9373c,0624774525,QS100,Politeknik Negeri Lampung,2021-03-06,2021-07-16,2021,2026-05-17T15:02:44+07:00
KGTe09b595e,0624774525,Praktisi_Industri,IPB University,2020-03-20,2020-07-05,2020,2026-05-17T15:02:44+07:00
KGT29766bd4,0624774525,QS100,Google Indonesia,2024-06-12,2024-08-30,2024,2026-05-17T15:02:44+07:00
KGT9cd22ae3,0863802526,QS100,Telkom University,2022-01-10,2022-02-09,2022,2026-05-17T15:02:44+07:00
KGT6934db4c,0863802526,QS100,Unila,2021-01-16,2021-09-27,2021,2026-05-17T15:02:44+07:00
KGT38de496a,0863802526,Pembina_Prestasi,PT Astra International,2024-03-15,2024-12-17,2024,2026-05-17T15:02:44+07:00
KGT47544797,0863802526,Praktisi_Industri,Universitas Lampung,2023-02-15,2023-06-10,2023,2026-05-17T15:02:44+07:00
KGT5e22485a,0863802526,Pembina_Prestasi,Kyushu University,2021-06-01,2021-10-25,2021,2026-05-17T15:02:44+07:00
KGT62724d3e,0863802526,Pembina_Prestasi,Universitas Indonesia,2022-06-10,2023-01-08,2022,2026-05-17T15:02:44+07:00
KGTc9ef3d12,0389915527,Pembina_Prestasi,ITS,2020-04-08,2020-11-18,2020,2026-05-17T15:02:44+07:00
KGT725880a1,0389915527,Pembina_Prestasi,Telkom University,2022-05-28,2022-09-10,2022,2026-05-17T15:02:44+07:00
KGTeceaf95c,0389915527,Pembina_Prestasi,Politeknik Negeri Lampung,2022-02-24,2022-04-13,2022,2026-05-17T15:02:44+07:00
KGT2b22099c,0389915527,Tridarma_PT_Lain,Osaka University,2020-06-29,2021-01-14,2020,2026-05-17T15:02:44+07:00
KGT7aa90a60,0389915527,QS100,PT Telkom Indonesia,2021-06-01,2021-11-27,2021,2026-05-17T15:02:44+07:00
KGTcc93aa4e,0389915527,QS100,JICA Indonesia,2023-01-17,2023-06-11,2023,2026-05-17T15:02:44+07:00
KGTc70c83ad,0389915527,Pembina_Prestasi,BMKG,2024-06-11,2025-01-06,2024,2026-05-17T15:02:44+07:00
KGT4888b291,0398259528,Tridarma_PT_Lain,TU Delft,2020-04-21,2021-02-17,2020,2026-05-17T15:02:44+07:00
KGT19823313,0789349530,Tridarma_PT_Lain,BMKG,2023-02-20,2023-06-25,2023,2026-05-17T15:02:44+07:00
KGTbb73fdaa,0789349530,QS100,Universitas Lampung,2021-01-07,2021-04-23,2021,2026-05-17T15:02:44+07:00
KGTe992c41c,0516152532,QS100,Google Indonesia,2020-01-04,2020-04-03,2020,2026-05-17T15:02:44+07:00
KGT5f8475b3,0516152532,Praktisi_Industri,Universitas Lampung,2020-05-27,2020-12-15,2020,2026-05-17T15:02:44+07:00
KGT64438000,0516152532,Pembina_Prestasi,JICA Indonesia,2021-04-21,2021-11-12,2021,2026-05-17T15:02:44+07:00
KGT29f2661c,0380650533,Tridarma_PT_Lain,ITS,2024-02-07,2024-12-28,2024,2026-05-17T15:02:44+07:00
KGTf9ebbc7e,0380650533,Tridarma_PT_Lain,PT Pertamina,2025-02-23,2025-08-22,2025,2026-05-17T15:02:44+07:00
KGTa107fd45,0953604535,Tridarma_PT_Lain,BRIN,2021-02-11,2021-08-19,2021,2026-05-17T15:02:44+07:00
KGT7cb22aa9,0953604535,Pembina_Prestasi,PT PLN,2024-06-23,2025-03-07,2024,2026-05-17T15:02:44+07:00
KGT2158bf9c,0953604535,QS100,PT Bukit Asam,2022-02-18,2022-09-30,2022,2026-05-17T15:02:44+07:00
KGT403c4c79,0953604535,Tridarma_PT_Lain,Universiti Malaya,2022-01-22,2022-05-27,2022,2026-05-17T15:02:44+07:00
KGT516b4668,0881680536,Praktisi_Industri,LIPI,2023-06-28,2024-01-01,2023,2026-05-17T15:02:44+07:00
KGT4a5e0447,0430208537,Pembina_Prestasi,Telkom University,2022-01-11,2022-02-22,2022,2026-05-17T15:02:44+07:00
KGT7781d301,0430208537,Tridarma_PT_Lain,Unsri,2024-02-11,2024-04-18,2024,2026-05-17T15:02:44+07:00
KGT4c4a4d7a,0666228538,Praktisi_Industri,PT Bukit Asam,2020-02-16,2020-05-02,2020,2026-05-17T15:02:44+07:00
KGT160f7324,0666228538,Tridarma_PT_Lain,PT Bukit Asam,2022-03-13,2022-12-28,2022,2026-05-17T15:02:44+07:00
KGT714996c6,0666228538,Praktisi_Industri,Osaka University,2020-06-13,2020-07-19,2020,2026-05-17T15:02:44+07:00
KGT4e31e340,0380396539,Pembina_Prestasi,UGM,2024-01-02,2024-07-25,2024,2026-05-17T15:02:44+07:00
KGT39f09f17,0380396539,Praktisi_Industri,Bank Indonesia,2025-03-25,2026-03-03,2025,2026-05-17T15:02:44+07:00
KGT191c655a,0168319540,Pembina_Prestasi,UGM,2021-04-05,2021-12-22,2021,2026-05-17T15:02:44+07:00
KGT13f17ff6,0168319540,Tridarma_PT_Lain,Bank Indonesia,2025-02-28,2025-11-04,2025,2026-05-17T15:02:44+07:00
KGT10f8c203,0609462541,QS100,BMKG,2023-01-10,2023-03-06,2023,2026-05-17T15:02:44+07:00
KGT82a4362f,0609462541,Pembina_Prestasi,JICA Indonesia,2021-01-17,2021-08-01,2021,2026-05-17T15:02:44+07:00
KGTbf2241c1,0987444542,Pembina_Prestasi,UGM,2025-04-08,2025-05-17,2025,2026-05-17T15:02:44+07:00
KGT93d3d271,0987444542,Pembina_Prestasi,Bank Indonesia,2023-03-04,2023-08-14,2023,2026-05-17T15:02:44+07:00
KGT4351a7a4,0508392543,Pembina_Prestasi,IPB University,2022-05-22,2022-09-23,2022,2026-05-17T15:02:44+07:00
KGT5c808175,0445093544,Tridarma_PT_Lain,Politeknik Negeri Lampung,2021-06-29,2021-09-19,2021,2026-05-17T15:02:44+07:00
KGTf95a53c9,0547161545,Tridarma_PT_Lain,Bank Indonesia,2025-02-06,2025-10-09,2025,2026-05-17T15:02:44+07:00
KGTc052a82f,0547161545,Praktisi_Industri,PT Pertamina,2022-03-22,2022-11-15,2022,2026-05-17T15:02:44+07:00
KGT6430d21c,0547161545,Pembina_Prestasi,Bank Indonesia,2023-03-26,2023-08-01,2023,2026-05-17T15:02:44+07:00
KGTc6a08331,0547161545,Pembina_Prestasi,JICA Indonesia,2023-02-16,2023-06-14,2023,2026-05-17T15:02:44+07:00
KGT574ccdc4,0266935546,QS100,ITS,2023-03-17,2023-08-01,2023,2026-05-17T15:02:44+07:00
KGTadf839f1,0266935546,Tridarma_PT_Lain,PT Telkom Indonesia,2025-06-29,2025-10-26,2025,2026-05-17T15:02:44+07:00
KGT975bc202,0771849547,Praktisi_Industri,NUS Singapore,2023-04-05,2024-03-21,2023,2026-05-17T15:02:44+07:00
KGTac7fd81c,0771849547,Pembina_Prestasi,Unsri,2024-03-03,2025-01-28,2024,2026-05-17T15:02:44+07:00
KGT7e46cb87,0360008548,Pembina_Prestasi,Politeknik Negeri Lampung,2022-02-20,2022-05-17,2022,2026-05-17T15:02:44+07:00
KGT25d92139,0360008548,QS100,Unsri,2020-05-09,2020-09-24,2020,2026-05-17T15:02:44+07:00
KGT1ad99a32,0360008548,QS100,World Bank Jakarta,2024-05-20,2024-12-15,2024,2026-05-17T15:02:44+07:00
KGT1a3013ef,0169232549,QS100,UGM,2025-04-01,2026-02-12,2025,2026-05-17T15:02:44+07:00
KGT0fda4f8c,0461934550,Pembina_Prestasi,IPB University,2024-05-12,2025-03-31,2024,2026-05-17T15:02:44+07:00
KGT64349837,0461934550,Praktisi_Industri,UGM,2020-06-05,2020-09-01,2020,2026-05-17T15:02:44+07:00
KGT137e7a88,0461934550,Pembina_Prestasi,UNDP Indonesia,2024-05-25,2024-07-12,2024,2026-05-17T15:02:44+07:00
KGT1934b5ab,0486658551,Pembina_Prestasi,World Bank Jakarta,2024-02-15,2024-05-31,2024,2026-05-17T15:02:44+07:00
KGTc420ad67,0486658551,Pembina_Prestasi,Telkom University,2020-01-22,2020-03-26,2020,2026-05-17T15:02:44+07:00
KGTbd6cd3cd,0486658551,QS100,UNDP Indonesia,2025-02-12,2025-09-16,2025,2026-05-17T15:02:44+07:00
KGT7f855aee,0698132552,Tridarma_PT_Lain,Toyota Motor Manufacturing,2023-06-27,2023-09-13,2023,2026-05-17T15:02:44+07:00
KGTcd80e73d,0834311554,QS100,BMKG,2024-03-24,2024-06-18,2024,2026-05-17T15:02:44+07:00
KGT8059d9e6,0834311554,Praktisi_Industri,Universitas Lampung,2021-05-22,2022-05-01,2021,2026-05-17T15:02:44+07:00
KGTcd5dc548,0404862556,QS100,Unila,2023-01-29,2024-01-29,2023,2026-05-17T15:02:44+07:00
KGT0b44aafe,0404862556,Tridarma_PT_Lain,ITB,2020-04-29,2020-10-30,2020,2026-05-17T15:02:44+07:00
KGT44feb4df,0404862556,Tridarma_PT_Lain,Unila,2022-02-18,2022-10-05,2022,2026-05-17T15:02:44+07:00
KGT0f934a37,0418851559,Tridarma_PT_Lain,TU Delft,2022-02-28,2022-11-14,2022,2026-05-17T15:02:44+07:00
KGT438ca2f5,0870962560,Praktisi_Industri,Toyota Motor Manufacturing,2023-02-23,2023-08-18,2023,2026-05-17T15:02:44+07:00
KGTfacfcf6a,0870962560,QS100,Chulalongkorn University,2025-01-19,2025-08-23,2025,2026-05-17T15:02:44+07:00
KGT780b9d48,0870962560,QS100,JICA Indonesia,2023-05-11,2023-07-15,2023,2026-05-17T15:02:44+07:00
KGT0fd4e94d,0870962560,Pembina_Prestasi,PT Pertamina,2025-06-23,2026-05-24,2025,2026-05-17T15:02:44+07:00
KGT7ced47d6,0632696561,Tridarma_PT_Lain,IPB University,2025-04-13,2025-09-28,2025,2026-05-17T15:02:44+07:00
KGTf2859c97,0632696561,Pembina_Prestasi,Chulalongkorn University,2022-06-11,2023-04-17,2022,2026-05-17T15:02:44+07:00
KGT90c18cd5,0632696561,QS100,Unsri,2021-03-09,2021-12-13,2021,2026-05-17T15:02:44+07:00
KGTd2d03239,0632696561,QS100,Osaka University,2020-02-16,2020-06-20,2020,2026-05-17T15:02:44+07:00
KGTa63db754,0598522562,Tridarma_PT_Lain,PT Bukit Asam,2021-06-20,2022-03-28,2021,2026-05-17T15:02:44+07:00
KGT3abb8ef8,0598522562,Pembina_Prestasi,JICA Indonesia,2025-02-12,2025-03-19,2025,2026-05-17T15:02:44+07:00
KGT5ec40d93,0161894563,Praktisi_Industri,Unila,2023-04-24,2024-01-09,2023,2026-05-17T15:02:44+07:00
KGT836dd079,0161894563,Pembina_Prestasi,ITS,2022-05-05,2022-09-03,2022,2026-05-17T15:02:44+07:00
KGT88961869,0161894563,Pembina_Prestasi,BMKG,2020-06-20,2020-10-12,2020,2026-05-17T15:02:44+07:00
KGT1c656d6e,0161894563,Tridarma_PT_Lain,JICA Indonesia,2023-05-21,2024-05-05,2023,2026-05-17T15:02:44+07:00
KGT800343bd,0161894563,Praktisi_Industri,PT Pertamina,2021-03-17,2022-01-19,2021,2026-05-17T15:02:44+07:00
KGT75055f6d,0913661564,Pembina_Prestasi,LIPI,2023-03-13,2024-02-29,2023,2026-05-17T15:02:44+07:00
KGT000beaf7,0717596565,QS100,Unila,2020-05-03,2020-12-17,2020,2026-05-17T15:02:44+07:00
KGTea97ebed,0717596565,Praktisi_Industri,Telkom University,2025-01-28,2025-09-06,2025,2026-05-17T15:02:44+07:00
KGT94080631,0274594566,Praktisi_Industri,Toyota Motor Manufacturing,2022-05-04,2022-08-26,2022,2026-05-17T15:02:44+07:00
KGT6ed76a71,0274594566,Tridarma_PT_Lain,ITS,2023-06-02,2023-11-17,2023,2026-05-17T15:02:44+07:00
KGT2f117791,0274594566,Praktisi_Industri,PT Pertamina,2021-03-19,2021-05-29,2021,2026-05-17T15:02:44+07:00
KGTfe2d1dc8,0274594566,Tridarma_PT_Lain,Toyota Motor Manufacturing,2022-06-07,2022-11-01,2022,2026-05-17T15:02:44+07:00
KGT021d4b20,0452291567,Praktisi_Industri,Chulalongkorn University,2024-05-10,2025-03-25,2024,2026-05-17T15:02:44+07:00
KGTe8faf935,0452291567,QS100,TU Delft,2020-01-15,2020-06-07,2020,2026-05-17T15:02:44+07:00
